MAR. 14, 1992 01:24:33  39.53N-39.70E 22 km  mb=4.7
KAS   294.0    57.9  -1.0
VRI   308.0    56.8  +1.0
OBN   353.0    53.5  +1.0
KBA   300.0    42.0  +1.0
GECZ  305.0    40.9  +1.0
BHG   302.0    41.0  +1.0
WTTA  300.0    38.9  +1.0
CLL   311.0    38.9  +1.0
BCAO  214.0    30.3  -1.0
KVT   300.0    56.1  -1.0
