

MAR. 13, 1992 22:47:43  40.02N-39.74E 10 km  mb=4.7
ITU   281.0    53.6  +1.0
CMP   301.0    53.0  -1.0
OBN   353.0    50.8  +1.0
KBA   299.0    42.0  -1.0
GECZ  304.0    42.0  -1.0
CLL   310.0    38.9  +1.0
GRF   305.0    38.0  -1.0
BCAO  214.0    30.2  +1.0
KVT   291.0    55.9  -1.0


