BAR      +1.0      50.5     116.4
LPM      +1.0      50.5      71.4
FLAG     -1.0      50.5     317.3
HTCH     -1.0      56.8     313.6
AJAR     +1.0      56.8     333.0
LAZ      +1.0      50.5      66.2
SMC      -1.0      49.5      17.9
MSU      +1.0      49.5     339.0
WUAZ     -1.0      50.5     326.2
MLM      +1.0      50.5      57.4
PGAZ     +1.0      50.0     337.7
EKU      +1.0      50.0     328.3
