FLAG     +0.5      82.35     250.0
CCAZ     -1.0      82.35     310.0
WMZ      +0.5      82.35     267.8
X16A     -1.0      82.35     349.8
X18A     +1.0      56.76     114.9
WUAZ     -1.0      82.35      29.4
GCN      +1.0      56.76     332.0
U15A     -1.0      56.76     341.0
Y14A     -1.0      56.76     224.9
W18A     +1.0      56.76     272.7
SMAZ     +1.0      56.76     317.3
