November 19, 2014 11:44:34.8 35.028N 111.693W 5.6 M=2.21
CCAZ  325.8    90.0  +1.0
FLAG   23.6    90.0  -1.0
KNB   335.6    52.9  +1.0
TSAZ  298.7    90.0  +1.0
U15A  340.9    59.8  +1.0
X16A  161.1    90.0  +1.0
W13A  272.9    59.8  +1.0
WMZ   284.0    90.0  +1.0
WUAZ   28.1    90.0  -1.0

