Jun 26, 2011 35.408N 111.500W 10:36:27.7 h=9 M=2.5
CCAZ  313.4    67.7  +1.0
WMZ   279.9    67.7  +0.5
X16A  175.5    67.7  +1.0
GCAZ  333.1    56.8  -1.0
X18A  109.0    56.8  +1.0
W18A   86.5    56.8  +1.0
U15A  335.3    56.8  -1.0
Y14A  228.9    56.8  +1.0
MTLO  313.9    56.8  +1.0
FLAG  324.7    67.7  -0.5
