jan 31, 2013    11:25:15.5 36.479N -112.292W 13.1km Md=2.68
CCAZ   175.7     76.3   +1.0
CCUT   321.6     71.4   -1.0
FLAG   156.9     71.4   +1.0
GCN    163.0     76.3   -1.0
ICU    297.6     71.4   -1.0
MTLO   260.5     76.3   +1.0
U15A   180.0     76.3   -1.0
X16A   161.1     61.0   +1.0
W13A   223.7     71.4   +1.0
WMZ    181.2     71.4   -1.0
WUAZ   141.4     71.4   +1.0
