January 28,2015 16:33:47.0 35.058N 111.703W 2.50 M=2.39
CCAZ  325.0    90.0  +1.0
FLAG   31.7    90.0  +1.0
GCAZ  340.7    56.8  +1.0
KNB   335.4    50.5  -1.0
SMAZ  317.0    56.8  -1.0
TSAZ  296.1    90.0  +1.0
U15A  340.9    56.8  +1.0
X16A  161.3    56.8  +1.0
X18A  109.6    56.8  +1.0
W18A   87.3    56.8  -1.0
WMZ   281.0    90.0  +1.0
WUAZ   30.4    90.0  +1.0
