November 19, 2014 11:44:34.8 35.028N 111.693W 5.6 M=2.21
CCAZ  325.8    78.9  +1.0
FLAG   23.6    78.9  -1.0
GCAZ  340.8    59.8  +1.0
KNB   335.6    50.5  +1.0
TSAZ  298.7    78.9  +1.0
U15A  340.9    56.8  +1.0
X16A  161.1    78.9  +1.0
W13A  272.9    56.8  +1.0
W18A   86.3    59.8  -1.0
WMZ   284.0    78.9  +1.0
WUAZ   28.1    78.9  -1.0
EKU   342.5    52.9  +1.0
