December 1, 2014 07:44:04.8  35.019N 111.682W 3.8 M=2.70 
CCAZ  325.6    90.0  +1.0
FLAG   19.4    90.0  -1.0
GCAZ  340.6    59.8  -1.0
KNB   335.5    52.9  +1.0
LCMT  328.0    52.9  +1.0
SMAZ  317.5    59.8  +1.0
TSAZ  299.2    90.0  +1.0
U15A  340.7    59.8  +1.0
X16A  161.6    90.0  +1.0
WMZ   284.6    90.0  +1.0
WUAZ   26.8    90.0  -1.0
