jun 21, 2011    10:36:27.9 35.041N 111.499W 10.66km M=2.45
FLAG   324.8     90.0   -1.0
GCAZ   333.1     71.4   -1.0
MTLO   313.9     71.4   +1.0
U15A   335.3     71.4   -1.0
W18A    86.5     71.4   +1.0
WMZ    279.8     90.0   -1.0
X16A   175.6     90.0   -1.0
X18A   109.0     71.4   -1.0
Y14A   228.9     71.4   +1.0
