December 1, 2014 20:48:11.1 35.062N 111.703W 5.6 M=4.1
CCAZ  324.8    90.0  +1.0
FLAG   32.5    90.0  -1.0
LCMT  327.8    52.9  +1.0
TSAZ  295.7    90.0  +1.0
U15A  340.8    59.8  +1.0
X16A  161.4    90.0  +1.0
X18A  109.7    59.8  +1.0
WMZ   280.6    90.0  +1.0
WUAZ   30.6    90.0  -1.0
