December 1, 2014 12:25:02.8 35.032N 111.699W 4 M=2.58
CCAZ  325.9    90.0  +1.0
FLAG   25.8    90.0  -1.0
GCAZ  341.0    56.8  -1.0
SMAZ  317.5    56.8  +1.0
TSAZ  298.6    90.0  +1.0
U15A  341.1    56.8  +1.0
X16A  160.8    90.0  -1.0
WMZ   283.8    90.0  +1.0
WUAZ   28.7    90.0  -1.0
